YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1985,24,3,-,17,-,143,8,1,-,-,20,8,-,-,3,-,2,5,5,4,-,4,4,15,2,-,1,1,-,6,-,18,5,-,-,-,12,1,24,5,-,1,-,3,25,1,-,1,16,1,-,-
1985,25,-,-,29,-,167,10,6,3,1,11,-,1,1,2,4,1,-,2,2,-,1,2,8,3,-,2,2,1,4,-,4,13,10,4,-,7,1,11,11,1,3,-,2,53,9,-,4,2,-,-,-
1985,26,-,-,33,3,130,4,4,1,-,19,3,-,5,3,3,-,-,-,1,-,2,1,9,1,-,4,-,1,9,-,14,9,-,1,-,10,2,34,13,-,2,2,-,59,6,1,7,5,-,-,-
1985,27,-,-,29,2,126,5,1,-,-,24,10,-,3,-,1,-,-,-,3,-,-,3,10,2,-,-,-,2,5,-,14,5,-,1,-,14,-,9,10,-,2,3,-,29,3,3,-,14,-,-,-
1985,28,1,-,17,1,149,5,1,1,-,16,1,1,5,1,2,2,1,4,2,1,-,3,6,1,-,-,-,3,2,-,8,13,13,1,-,7,1,35,20,-,-,4,2,56,9,3,-,11,1,-,-
1985,29,-,-,29,1,134,12,-,1,-,18,8,2,-,4,3,-,-,2,1,1,2,1,8,-,-,1,-,-,8,-,15,12,20,1,-,9,9,24,-,-,-,2,1,26,7,1,5,12,-,-,-
1985,30,-,1,23,3,139,11,2,3,-,35,1,1,3,1,1,-,-,6,1,1,-,4,6,1,-,5,-,3,4,-,9,21,9,2,-,5,8,35,18,-,1,4,-,17,3,-,2,15,4,-,1
1985,31,-,2,31,2,153,3,2,-,-,21,5,2,5,-,1,4,3,14,10,1,1,11,4,2,1,2,2,1,9,-,12,12,6,4,-,4,5,37,7,1,-,17,2,128,6,-,2,25,5,-,-
1985,32,2,-,26,3,113,12,-,-,-,22,1,-,17,2,-,1,1,3,5,1,-,6,3,-,-,-,1,6,4,-,9,13,-,1,-,7,3,46,10,1,-,3,-,31,1,-,2,11,1,-,-
1985,33,-,-,20,4,145,9,3,1,-,23,6,5,8,1,1,-,2,3,-,1,3,5,5,3,-,1,-,2,8,-,12,-,9,3,-,6,2,28,13,2,-,8,-,37,3,-,2,11,1,-,-
1985,34,1,-,45,-,145,9,4,-,1,31,3,1,2,1,-,1,2,4,-,-,-,1,3,-,-,1,3,10,6,1,3,3,6,4,-,11,7,57,-,-,-,3,-,43,2,-,2,3,3,-,-
1985,35,2,-,23,1,-,4,1,1,-,16,5,-,5,2,-,1,4,4,4,-,4,2,4,-,1,-,-,12,14,1,6,14,15,2,-,8,4,31,-,-,1,12,1,26,11,-,-,12,-,-,-
1985,36,-,-,30,10,115,2,6,1,-,31,4,3,7,-,3,2,2,3,7,-,1,6,4,-,1,1,-,2,9,-,4,12,23,1,-,11,8,33,16,-,-,5,-,50,4,1,4,36,1,-,-
1985,37,3,-,19,1,108,15,11,-,-,17,9,-,7,4,-,-,5,-,2,-,4,3,4,-,-,-,13,-,8,1,9,16,-,1,1,6,15,24,5,3,1,5,3,55,5,-,2,4,1,-,1
1985,38,1,-,34,1,114,11,43,1,-,22,1,-,1,6,4,2,7,3,7,-,-,3,5,2,3,-,6,-,8,-,6,7,-,3,-,6,6,70,23,2,2,-,1,50,7,-,3,9,-,-,-
1985,39,-,-,31,6,140,8,2,-,-,29,10,7,4,2,5,-,5,4,2,-,-,6,7,56,4,4,1,1,15,-,5,-,22,3,-,11,8,54,-,-,2,19,1,53,5,-,1,3,-,-,-
1985,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,45,-,1,22,2,-,10,-,1,-,10,8,-,13,2,-,-,3,1,3,-,2,3,5,5,1,1,-,-,9,-,4,6,10,4,-,10,6,48,13,-,-,-,-,72,-,1,6,5,-,-,-
1985,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,49,1,-,14,2,167,1,4,1,-,27,3,-,8,1,7,-,-,3,4,-,2,4,4,9,4,2,6,2,3,-,5,9,17,2,-,9,7,53,25,-,1,19,-,58,1,1,2,31,-,-,-
1985,50,2,1,29,1,105,8,4,-,-,25,1,4,-,1,2,-,3,2,1,1,-,8,5,-,1,1,3,1,3,-,8,11,-,3,-,1,9,48,10,1,-,13,2,55,6,1,1,7,-,-,-
1985,51,1,-,27,-,132,7,3,-,-,10,7,-,10,-,4,1,2,7,-,1,4,9,7,7,-,-,9,-,15,-,2,-,-,1,-,5,9,31,9,-,-,14,2,42,11,-,2,48,1,-,-
1985,52,-,-,36,-,212,7,-,2,1,17,16,1,4,-,-,-,4,-,-,-,2,6,5,2,2,1,5,2,4,-,11,-,-,-,-,3,7,33,4,-,4,7,1,48,6,1,-,19,1,-,-
1986,1,3,1,20,-,124,3,-,-,-,-,-,-,-,-,-,2,-,1,-,2,1,-,1,-,-,1,-,-,5,-,4,10,-,3,-,7,-,53,-,-,-,-,-,-,5,-,-,2,-,-,-
1986,2,1,-,7,-,126,3,-,2,-,-,2,3,-,-,3,1,1,1,-,-,3,6,4,-,-,2,2,1,6,-,4,3,23,1,-,3,-,38,9,-,-,7,1,-,1,-,-,20,1,-,-
1986,3,-,-,43,-,1,3,1,2,-,9,1,-,4,-,-,-,1,-,-,-,4,6,6,1,-,3,1,-,3,5,-,7,-,3,1,6,1,91,7,-,-,1,2,10,2,1,1,7,2,-,-
1986,4,-,-,-,-,193,4,1,-,-,21,9,1,-,-,3,3,7,1,3,-,-,3,4,3,-,3,2,-,4,1,4,7,31,-,-,10,7,82,-,-,4,3,1,35,11,-,2,23,-,-,-
1986,5,-,-,-,1,152,-,2,2,-,14,9,-,4,2,3,-,2,2,2,-,-,7,7,1,-,3,5,1,9,-,-,9,-,1,-,3,9,61,4,1,1,30,-,24,11,-,2,17,3,-,-
1986,6,-,-,58,2,152,3,2,2,-,25,12,-,-,-,4,-,3,1,2,-,-,4,10,1,2,2,5,1,5,-,-,12,9,1,-,5,3,77,-,1,2,7,2,48,4,-,4,18,-,-,1
1986,7,-,-,15,1,-,7,-,1,-,10,3,2,-,2,-,2,-,-,-,-,-,4,1,1,-,1,1,-,2,1,9,9,-,3,-,7,4,43,2,-,-,11,-,49,9,-,2,3,1,-,2
1986,8,1,1,11,1,150,5,1,1,-,16,2,-,-,-,-,-,-,3,-,1,4,2,6,2,1,3,3,4,8,-,7,9,-,-,2,6,6,76,4,-,-,5,2,29,1,2,2,7,-,-,1
1986,9,4,-,26,-,198,3,1,4,-,23,4,1,3,15,3,1,-,2,2,-,-,3,6,1,1,2,6,-,5,-,8,23,6,2,-,9,12,44,30,-,2,3,2,55,3,-,-,24,1,-,1
1986,10,1,-,21,5,152,1,-,-,-,17,5,-,2,3,3,-,-,1,1,-,4,7,2,2,1,4,-,-,8,-,4,4,19,1,-,15,9,41,3,-,-,24,-,54,7,-,4,7,-,-,1
1986,11,1,1,15,4,192,3,4,3,-,19,4,1,2,8,1,-,-,-,-,1,2,2,1,2,-,3,-,-,3,4,9,5,12,1,-,6,3,20,-,-,-,3,13,57,3,3,15,14,-,-,1
1986,12,2,1,17,-,147,4,3,1,1,17,2,-,2,7,1,-,-,2,-,-,1,3,3,5,2,3,-,1,4,2,11,3,6,4,2,4,8,37,4,2,-,2,2,38,4,-,6,14,1,-,1
1986,13,1,1,18,1,173,-,2,2,1,26,2,-,-,19,6,1,-,-,3,-,-,3,5,4,-,1,2,-,6,-,5,4,-,2,-,6,11,41,7,1,-,4,-,53,3,-,1,14,2,-,1
1986,14,2,-,17,3,148,2,10,2,1,14,5,1,1,9,-,-,-,-,2,-,7,7,6,1,2,2,-,1,2,-,9,8,-,2,1,18,8,40,-,2,-,-,-,30,3,-,1,12,-,-,2
1986,15,1,1,8,-,176,5,5,-,3,14,4,1,1,7,1,1,4,1,3,1,6,10,4,1,1,1,-,-,3,-,4,3,8,4,-,7,6,40,-,1,-,1,2,43,5,1,-,16,1,-,-
1986,16,-,3,18,5,150,5,4,2,-,13,2,-,11,6,1,2,10,2,3,-,2,3,2,-,-,3,1,1,7,-,1,6,5,1,-,3,3,21,7,1,-,7,2,41,1,-,1,12,-,-,-
1986,17,2,-,20,-,181,4,3,1,-,27,1,-,1,-,3,-,3,9,1,-,12,2,7,7,-,3,1,-,8,-,6,7,5,2,-,6,9,25,16,1,-,1,3,32,1,1,1,11,2,-,1
1986,18,3,1,17,4,91,2,-,1,-,7,3,-,2,4,1,2,4,1,-,-,2,6,4,-,1,8,1,-,1,-,-,-,-,-,-,8,8,17,9,2,-,1,-,45,-,-,2,16,-,-,-
1986,19,-,-,21,-,162,4,1,1,1,21,-,-,2,5,3,-,2,1,3,-,-,7,3,7,-,1,-,1,8,-,5,6,10,2,-,13,5,36,4,-,1,2,-,40,6,-,-,15,1,-,-
1986,20,8,1,47,3,148,7,2,2,-,34,4,-,1,-,5,2,6,1,2,-,2,7,6,3,-,13,1,-,3,-,5,3,11,-,-,12,5,17,7,-,-,2,1,28,2,-,1,1,10,-,1
1986,21,1,-,21,5,-,4,4,1,1,41,2,2,2,4,-,7,-,-,1,-,1,9,-,5,1,6,-,-,4,-,8,4,-,2,-,8,10,11,-,1,-,12,2,38,5,-,3,25,1,-,-
1986,22,-,3,21,3,119,-,1,1,-,21,-,-,-,5,-,-,2,1,3,-,-,4,5,1,1,-,-,1,9,-,6,6,-,-,-,9,1,23,2,-,1,-,2,32,-,-,1,7,-,-,-
1986,23,1,4,6,2,92,8,1,-,-,64,1,-,3,-,1,2,-,4,1,1,5,3,5,1,-,3,-,-,6,-,3,16,16,1,-,1,7,20,-,-,1,2,1,15,1,1,-,39,1,-,-
1986,24,1,-,32,4,180,1,1,2,-,19,7,-,2,9,3,-,3,3,4,2,-,8,3,1,-,7,-,4,-,-,6,5,13,1,1,8,14,7,-,-,1,3,1,51,1,2,9,26,1,-,1
1986,25,3,-,19,2,163,3,8,-,-,39,4,-,1,2,1,-,1,1,1,2,6,4,2,-,1,1,1,-,9,-,5,2,-,1,-,2,6,68,-,-,-,-,1,31,1,-,-,7,14,-,-
1986,26,-,-,52,3,115,5,2,-,-,29,4,-,-,4,6,-,3,-,1,-,2,4,4,4,1,3,-,-,5,-,4,14,-,-,-,9,6,22,13,-,1,1,5,25,1,-,7,12,-,-,-
1986,27,-,1,23,5,134,6,3,2,-,25,2,-,6,4,3,-,1,1,1,-,2,6,2,1,4,5,1,-,-,-,6,-,-,1,-,3,2,35,8,1,1,1,1,41,2,-,-,28,1,-,-
1986,28,-,1,41,-,142,-,2,3,-,25,2,-,1,5,1,-,1,3,2,2,3,3,3,3,-,3,1,4,3,-,4,8,-,6,-,7,2,25,6,1,-,3,2,20,5,-,2,2,2,-,1
1986,29,-,-,22,-,165,4,3,2,-,24,2,-,8,3,2,1,4,2,-,1,6,3,3,2,-,4,3,-,4,-,3,2,7,-,-,7,8,27,8,-,2,-,2,18,3,-,2,48,1,-,-
1986,30,1,-,17,2,122,-,5,-,-,30,2,-,2,3,4,-,-,3,1,-,4,4,3,5,5,-,9,3,2,-,10,15,6,-,-,6,9,58,-,1,-,-,-,35,5,-,2,32,2,-,-
1986,31,-,4,48,1,188,6,4,1,-,21,10,-,-,3,4,-,4,6,3,-,4,4,4,-,2,1,2,-,2,-,5,7,-,-,-,11,6,16,-,-,-,3,1,43,1,-,-,34,1,-,-
1986,32,3,-,47,5,100,1,2,5,-,33,2,1,9,1,-,-,1,3,-,-,2,5,5,3,2,4,1,1,4,-,8,5,-,1,-,5,9,29,-,2,-,-,3,59,-,-,2,17,1,-,-
1986,33,1,-,-,-,139,4,5,1,-,32,4,-,9,-,2,2,1,3,1,-,2,3,7,-,-,3,3,-,3,-,4,9,10,6,-,4,15,35,-,1,-,3,1,14,5,-,5,25,-,-,-
1986,34,3,1,-,6,105,1,4,1,-,21,3,-,2,5,2,1,-,2,18,-,2,3,5,1,-,3,1,3,3,1,3,15,6,2,-,9,15,29,-,2,3,-,1,61,2,-,-,30,-,-,-
1986,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,38,1,2,74,1,167,5,10,1,-,56,5,-,2,3,1,2,2,1,1,-,8,7,8,1,2,1,1,-,2,-,10,12,-,1,-,3,10,30,9,-,-,-,1,64,7,-,3,30,1,-,-
1986,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,42,2,7,33,2,197,3,6,1,1,17,3,-,7,-,3,-,-,-,5,-,6,5,5,1,-,1,4,-,3,-,3,20,4,-,-,9,5,26,9,-,2,-,2,17,2,-,2,34,1,-,-
1986,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,45,1,6,33,2,177,3,1,3,1,17,1,-,10,1,3,-,-,3,4,-,3,5,7,1,1,-,1,-,4,-,4,12,-,6,-,6,11,37,-,2,-,1,-,44,3,-,8,28,-,-,-
1986,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,48,1,8,32,1,151,4,6,1,2,12,6,-,8,-,1,-,2,-,3,1,-,2,2,6,-,1,1,1,1,-,4,31,-,1,-,2,5,25,-,3,6,2,1,30,-,-,4,46,-,-,-
1986,49,-,-,24,3,180,4,-,1,-,10,6,-,6,1,3,3,1,-,8,-,7,6,10,4,-,2,-,-,5,-,7,30,-,6,-,6,3,32,12,1,1,1,-,37,7,2,-,66,-,-,-
1986,50,-,13,40,3,191,12,8,5,1,8,3,1,2,-,3,1,-,-,-,-,4,7,8,5,1,-,2,-,3,-,5,10,-,-,1,16,11,41,-,-,-,6,2,39,3,1,7,5,-,-,-
1986,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,52,2,5,31,7,159,9,6,2,1,10,1,1,4,6,-,2,1,-,2,-,3,4,6,2,2,1,1,2,3,2,11,12,-,3,-,5,3,43,4,-,4,7,1,18,1,1,2,29,2,-,-
1987,1,3,9,20,-,119,-,-,-,-,-,-,-,1,-,-,1,4,-,-,-,1,2,8,-,-,2,2,2,4,1,4,11,8,1,-,2,5,33,1,1,2,-,1,-,-,-,7,-,-,-,-
1987,2,1,13,35,-,-,3,-,5,-,-,5,-,1,-,-,2,1,1,1,-,2,4,8,1,2,3,1,-,7,-,8,14,-,2,-,11,7,32,-,-,-,-,1,3,4,-,-,7,1,-,-
1987,3,2,2,36,-,172,2,-,2,-,3,2,-,1,-,-,1,2,-,1,-,2,2,-,2,2,-,1,4,7,-,4,8,13,-,-,9,1,50,-,-,1,1,-,5,-,-,1,44,-,-,-
1987,4,-,11,-,-,178,-,2,1,-,15,4,-,7,3,-,1,6,-,2,-,11,7,5,1,1,1,2,2,4,1,-,20,-,3,-,2,9,25,-,-,-,-,1,34,5,-,10,67,-,-,-
1987,5,1,6,19,-,98,6,4,-,1,9,4,-,1,-,-,4,4,-,1,-,6,9,16,5,-,-,1,-,11,2,-,9,27,2,-,2,9,14,-,1,1,-,1,18,9,-,9,73,1,-,-
1987,6,2,8,55,-,-,2,1,-,1,7,1,-,5,-,2,1,4,-,6,2,4,6,13,1,-,1,-,-,1,-,9,15,-,-,-,6,10,44,-,1,2,-,1,50,7,-,5,-,-,-,1
1987,7,1,8,19,-,170,4,3,-,-,14,1,-,-,-,1,12,3,-,1,1,-,4,12,1,1,2,-,1,3,-,2,14,3,2,-,5,3,27,-,2,-,2,1,36,6,-,-,99,-,2,-
1987,8,1,4,49,-,120,4,4,3,-,11,1,2,3,14,2,1,10,-,-,-,4,5,19,4,1,4,1,-,2,1,2,8,-,2,-,4,5,33,-,2,1,-,-,27,8,-,10,113,1,-,-
1987,9,5,2,-,2,210,4,-,-,2,7,4,-,1,3,1,1,-,2,-,-,11,5,21,6,1,4,1,2,3,-,4,9,4,1,-,7,5,19,-,-,-,-,2,28,1,1,11,7,1,-,1
1987,10,7,11,79,3,142,5,8,2,1,8,7,1,3,8,-,-,4,-,3,-,5,5,14,3,1,3,3,-,3,-,-,4,-,2,-,3,14,29,-,-,-,-,1,45,2,-,10,114,-,-,1
1987,11,2,12,43,-,189,5,3,5,3,16,5,16,1,2,1,19,4,-,3,-,2,4,17,1,-,5,1,2,5,1,-,5,13,4,-,20,4,23,-,10,-,-,1,33,7,-,2,69,1,-,3
1987,12,2,11,20,-,171,4,1,-,2,11,4,-,8,4,-,2,11,1,2,-,4,2,17,-,-,2,1,-,2,-,2,5,-,9,-,2,9,44,-,4,1,-,2,39,14,-,5,41,-,-,1
1987,13,1,3,43,7,157,25,3,2,-,16,3,-,6,2,10,1,7,-,-,1,5,2,11,5,-,3,-,2,2,-,-,5,-,3,-,3,5,24,-,6,-,1,1,22,7,2,6,97,1,-,1
1987,14,2,-,36,8,194,7,4,1,3,14,1,-,1,1,13,7,-,-,8,-,11,9,17,2,1,-,-,-,3,-,4,13,20,1,-,6,6,28,-,1,2,-,-,47,3,-,11,16,-,-,2
1987,15,2,10,28,3,94,8,4,1,-,17,6,-,9,10,1,1,7,1,3,-,2,9,9,7,-,1,5,8,-,3,5,10,18,2,-,1,8,28,-,2,-,-,-,28,6,-,9,51,2,-,-
1987,16,-,3,41,1,147,8,-,-,1,13,2,-,3,5,1,-,8,1,2,2,3,5,7,3,-,9,1,2,2,-,-,5,-,2,-,4,13,24,-,3,2,-,2,52,1,-,8,75,1,-,-
1987,17,-,2,38,1,129,6,2,3,1,7,1,-,6,-,-,4,10,2,-,2,10,5,13,6,-,3,-,1,2,-,5,3,15,4,-,6,6,22,-,2,-,3,-,33,6,-,2,59,-,-,-
1987,18,8,2,36,6,132,2,2,-,2,11,6,2,3,4,1,2,9,2,2,-,4,3,13,5,-,-,2,-,1,-,1,3,20,1,-,9,2,59,-,-,-,-,-,25,4,-,17,38,-,-,-
1987,19,1,3,40,2,115,47,1,-,1,18,5,2,3,-,17,2,3,1,-,-,7,7,12,4,-,1,1,1,2,-,-,4,9,5,-,7,9,21,6,2,-,-,-,47,1,-,1,41,2,-,-
1987,20,7,2,48,6,-,23,2,3,1,7,4,-,8,1,-,-,7,2,4,-,2,5,13,-,1,2,1,-,1,-,2,18,-,4,-,-,5,18,-,1,2,-,-,46,1,-,2,37,-,-,1
1987,21,-,2,41,-,124,13,1,1,1,9,-,-,5,8,-,-,-,2,-,-,2,4,17,8,1,12,1,6,1,-,-,8,-,2,-,2,2,12,-,2,-,1,1,59,9,-,3,32,-,-,4
1987,22,1,4,26,-,164,18,-,-,1,16,-,-,11,-,8,10,8,2,3,1,4,9,12,3,-,2,2,1,2,-,8,7,20,6,-,3,-,19,-,3,-,-,3,39,3,-,-,37,-,-,-
1987,23,-,2,81,1,85,19,-,-,-,8,8,1,5,14,-,3,14,1,4,1,8,3,10,1,-,6,2,-,7,-,7,8,25,1,-,3,6,21,-,1,1,-,-,26,2,1,2,59,-,-,-
1987,24,2,1,44,6,166,14,-,-,-,10,-,2,4,7,1,-,6,1,-,-,7,-,21,5,-,7,2,-,2,1,6,11,22,2,-,3,4,16,-,3,1,-,-,28,9,1,4,34,1,-,-
1987,25,5,-,22,-,134,7,3,-,-,10,3,1,9,1,1,1,-,-,7,-,2,7,22,11,-,4,2,-,4,-,3,4,-,4,-,5,6,19,2,1,-,1,-,48,8,-,-,10,-,-,-
1987,26,2,1,39,1,-,24,7,-,1,8,6,-,-,-,4,-,5,-,-,-,1,8,12,2,-,18,1,1,1,-,6,17,22,5,-,4,5,12,7,1,1,-,1,36,2,-,1,60,-,-,-
1987,27,1,1,31,-,123,16,15,-,1,9,1,-,10,-,9,1,5,3,1,1,1,9,17,1,-,3,2,-,7,-,8,10,46,3,-,14,6,17,-,-,2,-,-,32,-,-,-,22,-,-,-
1987,28,1,2,29,4,185,4,6,1,-,16,3,1,3,5,10,-,19,-,2,-,8,9,7,-,-,12,2,3,2,2,6,2,14,8,-,2,4,18,-,-,-,-,-,25,2,1,4,27,-,-,-
1987,29,1,1,32,5,125,10,6,-,-,10,-,2,5,8,12,2,5,3,-,-,5,8,6,4,1,3,2,14,2,-,5,7,18,3,-,4,1,27,7,1,4,-,1,33,1,-,5,57,1,-,-
1987,30,1,1,44,-,140,6,12,3,2,19,3,1,1,-,5,-,7,2,-,-,-,8,23,-,1,10,7,17,4,-,3,2,6,3,-,4,6,22,3,-,1,-,2,25,3,-,-,31,1,-,-
1987,31,-,-,46,-,69,5,1,-,-,14,3,-,6,2,5,1,5,9,1,3,9,13,9,6,-,20,7,-,4,5,-,15,19,4,-,-,3,20,-,-,1,-,2,46,10,1,1,69,-,-,-
1987,32,2,-,52,-,63,2,5,-,2,14,-,-,11,9,5,2,-,2,2,2,6,10,11,-,-,7,2,-,3,-,9,1,43,1,-,2,6,20,2,-,1,-,2,17,3,-,7,15,-,-,1
1987,33,-,16,27,6,-,12,6,3,2,9,6,-,11,9,9,1,5,-,-,-,1,6,11,5,1,7,2,-,3,-,5,3,12,7,-,-,2,33,2,6,1,-,1,38,2,-,7,31,1,-,-
1987,34,-,1,34,-,120,5,3,1,-,7,6,-,7,-,7,-,18,4,7,-,6,12,9,4,-,12,3,-,1,4,9,5,11,5,-,3,9,17,3,-,1,-,1,33,6,-,1,41,-,-,-
1987,35,-,2,46,8,-,3,4,-,2,6,1,-,3,4,2,1,7,5,2,2,2,2,5,1,1,12,3,-,2,1,-,1,14,5,-,1,6,26,3,4,-,-,-,-,2,-,5,76,-,-,-
1987,36,1,2,34,1,136,6,3,1,-,4,4,1,11,3,-,1,8,13,4,1,2,14,8,-,1,12,-,-,-,-,8,4,3,1,-,8,2,9,6,3,1,1,1,26,4,-,6,12,-,-,-
1987,37,3,8,31,-,150,7,-,-,1,21,6,-,13,1,-,-,12,7,8,-,5,4,7,-,-,14,2,-,2,-,4,10,17,4,-,7,7,-,5,1,1,-,2,39,8,-,4,31,2,-,-
1987,38,-,1,49,5,128,6,3,-,1,19,5,2,12,-,2,-,11,14,-,-,6,9,8,6,1,6,2,-,1,-,8,10,12,2,-,3,6,29,4,7,2,-,1,21,-,-,2,28,-,-,-
1987,39,1,9,40,3,74,9,13,-,1,7,4,1,9,6,-,2,15,2,-,-,4,3,11,-,4,11,4,1,4,2,2,3,42,1,-,3,3,25,2,1,1,-,1,49,9,1,1,72,-,-,-
1987,40,-,4,53,5,-,5,4,-,-,10,-,1,4,7,1,-,5,6,3,1,4,2,5,7,4,14,3,8,4,-,2,10,26,3,-,6,6,24,5,2,-,-,-,34,16,-,6,8,-,-,-
1987,41,4,5,56,-,213,2,-,-,-,9,5,-,4,8,2,-,9,8,-,-,4,2,5,7,1,16,-,1,1,-,-,8,16,8,-,4,9,42,3,-,1,-,2,34,4,-,4,33,1,-,-
1987,42,2,4,38,14,107,11,-,-,-,8,2,-,22,4,5,2,7,3,1,-,2,9,1,3,2,2,-,-,1,-,6,-,30,2,-,3,2,22,1,4,3,-,1,16,4,2,4,80,-,-,2
1987,43,1,-,48,11,144,3,6,-,2,19,6,-,14,15,5,3,11,6,-,3,7,4,15,5,1,9,2,1,1,-,-,8,33,1,-,5,6,16,6,1,-,-,3,41,1,1,9,37,-,-,1
1987,44,1,6,46,-,60,4,6,-,-,8,3,-,3,5,4,1,14,6,6,-,4,4,7,1,-,17,-,-,1,-,6,1,13,7,-,3,18,14,3,2,1,-,2,34,3,-,-,48,-,-,-
1987,45,1,4,37,9,193,5,-,-,-,16,5,-,4,16,10,1,7,4,3,1,4,6,5,4,1,61,2,-,-,2,3,2,16,6,-,2,6,19,-,1,-,-,1,54,3,-,5,46,1,-,-
