YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1972,50,0,5,0,0,90,4,2,4,0,4,1,0,0,13,9,5,0,5,0,1,0,4,8,0,0,7,0,1,0,0,14,1,4,0,0,7,0,7,1,0,0,0,12,8,0,1,0,21,8,17,0
1972,51,0,0,2,0,78,2,5,2,0,0,1,0,1,16,5,6,0,2,0,1,9,5,24,0,2,287,1,0,0,4,6,6,4,1,1,9,0,5,2,0,3,0,4,0,0,0,1,9,6,21,0
1972,52,0,0,0,0,15,1,4,0,0,213,0,1,0,14,8,12,0,1,0,0,12,8,21,4,-,1,0,1,0,0,3,1,5,0,0,3,0,6,0,0,0,0,6,40,0,0,1,2,1,17,0
1973,1,2,-,-,-,13,3,-,-,-,1,-,-,2,4,12,3,-,-,-,-,-,9,8,-,-,-,-,2,1,-,10,1,8,2,1,5,1,2,-,-,-,-,4,13,-,1,-,6,6,14,-
1973,2,-,-,3,5,34,6,5,-,1,5,-,-,2,9,22,9,-,1,-,-,1,10,24,-,2,103,-,7,-,-,6,4,6,-,4,6,-,16,4,-,-,-,6,12,-,-,-,12,2,9,-
1973,3,1,-,0,0,47,4,44,-,0,5,1,-,0,11,20,11,-,1,-,1,0,20,20,1,2,3,1,1,0,1,79,1,7,1,0,7,1,13,8,-,3,-,8,35,-,3,1,7,8,26,-
1973,4,1,-,3,0,32,5,12,-,0,118,1,1,0,17,21,16,2,22,-,1,1,17,15,3,1,1,3,2,0,2,5,3,14,1,8,21,1,17,2,3,0,-,4,28,3,1,0,13,4,31,-
1973,5,3,-,1,2,48,23,20,-,0,7,1,1,0,15,27,4,15,1,-,6,0,29,24,6,0,1,4,11,0,0,34,3,11,0,5,19,3,19,0,1,0,-,23,27,35,0,2,17,6,46,-
1973,6,0,-,0,1,0,0,11,1,0,3,0,1,0,19,31,11,0,3,-,0,0,27,21,3,1,0,0,1,0,1,90,3,12,0,0,11,7,10,2,2,3,1,15,37,0,0,3,6,3,46,-
1973,7,1,-,0,0,101,17,12,0,0,8,0,1,0,11,12,12,0,92,-,2,0,39,25,6,2,57,0,2,0,2,0,1,6,0,3,12,7,24,4,0,3,1,29,33,7,0,0,10,13,40,-
1973,8,0,-,0,0,104,21,20,1,0,49,0,2,0,28,39,10,4,9,-,0,4,35,40,16,0,1,0,16,0,0,14,6,9,2,3,16,2,7,12,1,0,0,21,75,1,0,8,9,7,47,-
1973,9,10,-,7,0,120,111,33,0,0,61,1,0,0,19,45,20,0,0,13,7,0,28,90,22,1,0,1,18,0,-,57,45,15,1,2,13,3,11,12,0,1,0,12,71,3,0,1,38,3,72,-
1973,10,0,-,3,52,173,54,45,0,0,12,0,1,2,20,80,13,0,27,12,0,0,72,51,5,2,2,7,15,1,0,181,14,17,1,4,8,1,15,4,32,3,0,22,86,1,1,14,16,5,57,-
1973,11,6,-,0,1,88,18,22,0,0,49,0,0,0,23,28,1,0,0,2,3,1,49,134,8,1,26,32,4,0,2,62,12,18,24,0,8,10,17,59,3,2,0,16,61,3,0,6,17,7,61,2
1973,12,5,1,-,13,191,117,39,0,0,60,0,3,0,31,56,1,40,104,5,3,0,74,28,2,3,8,159,1,0,2,120,6,20,22,0,30,2,13,42,0,0,0,28,41,3,3,118,39,14,100,0
1973,13,6,0,0,1,152,119,30,0,1,7,1,0,0,29,69,7,20,9,6,1,0,114,55,44,23,5,8,9,0,3,201,14,87,30,4,34,0,25,0,5,2,0,17,33,0,1,100,24,14,76,1
1973,14,4,0,0,0,118,117,32,1,0,27,1,0,5,55,55,0,0,15,21,3,0,107,92,3,21,1,8,1,0,0,-,2,24,10,1,40,58,23,6,5,3,1,15,57,2,0,15,69,9,132,2
1973,15,6,0,0,3,126,141,41,0,0,81,0,0,0,22,77,24,0,33,8,2,0,188,51,13,24,0,117,23,0,158,0,5,47,18,7,64,3,24,13,6,38,1,19,49,1,1,23,39,16,107,0
1973,16,2,0,0,2,148,171,42,0,0,55,0,3,2,75,22,0,10,4,0,0,0,142,168,5,12,16,23,1,1,27,148,2,40,25,1,23,5,26,1,0,1,0,20,69,0,0,43,18,7,59,0
1973,17,45,0,1,0,66,78,23,1,0,20,0,1,1,37,58,5,0,1,7,1,0,205,67,5,3,0,29,9,0,14,268,11,38,33,14,138,26,36,6,81,4,2,23,68,0,0,12,14,34,75,0
1973,18,23,0,0,1,96,69,74,2,0,34,0,2,3,171,49,1,0,1,3,1,0,197,62,17,60,3,10,7,0,44,207,2,78,2,110,42,19,137,17,23,1,0,43,40,0,0,8,37,23,51,0
1973,19,5,1,0,2,48,31,63,1,0,55,1,0,2,26,37,1,0,11,6,5,0,113,93,22,4,1,19,6,-,27,148,2,57,12,66,36,1,79,12,2,8,15,14,57,1,16,11,24,16,63,-
1973,20,14,1,1,5,108,76,69,4,0,17,4,2,1,76,39,12,4,10,3,4,0,107,91,6,1,8,2,0,2,9,159,21,57,1,4,7,5,102,17,7,0,0,15,32,1,0,6,29,26,58,2
1973,21,21,0,0,2,76,17,65,0,0,20,0,0,6,17,28,1,0,4,4,2,0,183,109,2,2,2,18,0,0,7,205,6,24,2,20,31,2,52,22,2,1,0,12,23,4,3,2,29,12,78,0
1973,22,0,7,0,1,72,17,58,1,0,9,0,2,0,31,19,2,0,10,3,1,1,46,119,8,1,1,2,1,0,19,87,1,45,2,12,5,3,10,8,24,0,0,19,13,0,10,6,37,8,58,0
1973,23,7,0,1,2,63,12,33,0,0,50,0,1,1,31,21,9,0,5,1,4,0,61,89,3,0,5,40,1,0,9,94,2,59,3,0,28,0,28,7,5,1,0,7,15,0,1,-,25,7,28,0
1973,24,14,0,0,0,25,5,28,0,0,13,0,0,0,61,18,1,0,4,0,0,0,33,108,4,3,1,3,0,0,3,109,1,38,2,0,37,5,27,17,1,2,1,51,4,0,2,7,1,5,49,0
1973,25,2,0,0,2,51,3,20,0,0,42,0,0,2,45,3,5,0,1,4,2,0,41,47,1,5,0,1,1,0,0,130,2,17,2,5,12,0,5,3,1,2,0,17,12,1,0,226,18,0,49,0
1973,26,4,-,-,-,-,5,13,-,-,9,0,3,3,5,8,1,-,6,2,-,-,18,67,5,3,4,4,-,-,1,62,2,34,1,-,2,0,11,6,1,-,-,12,5,-,-,3,17,5,12,0
1973,27,10,4,4,-,6,3,4,-,-,10,2,1,0,3,8,2,86,1,-,0,-,10,20,4,6,225,2,0,1,2,2,1,16,1,2,4,0,4,2,0,2,20,1,7,2,39,2,3,0,11,0
1973,28,1,0,0,2,11,4,7,0,0,7,2,0,0,1,1,1,0,0,0,0,1,12,31,0,1,5,3,0,0,0,29,1,4,0,0,3,0,4,0,0,0,1,8,11,0,0,0,3,1,7,0
1973,29,0,0,0,1,93,3,2,0,0,4,0,1,1,4,3,0,0,0,0,0,0,8,15,3,3,0,3,0,0,0,5,3,4,1,0,4,1,8,1,1,0,0,3,11,0,0,1,0,4,7,0
1973,30,0,0,0,0,28,5,3,4,1,2,0,0,0,7,9,0,0,1,0,0,0,3,5,1,2,0,0,0,0,0,8,9,14,1,0,4,9,3,0,3,1,0,11,3,1,0,0,1,2,4,0
1973,31,1,0,0,0,7,1,5,0,0,2,0,0,0,4,6,0,0,4,0,0,0,34,12,0,3,5,0,0,0,0,0,0,5,1,0,5,0,4,0,1,3,0,5,5,1,0,4,0,14,8,1
1973,32,0,0,0,0,5,3,2,1,0,2,0,0,0,4,1,2,0,0,-,0,0,3,25,1,2,0,1,0,0,1,1,2,6,0,0,2,0,2,1,0,0,0,5,6,0,0,1,1,2,16,0
1973,33,2,0,0,0,11,2,2,0,0,5,0,0,2,23,4,1,0,9,0,0,0,0,4,2,0,1,2,0,0,1,0,0,10,0,0,4,2,6,1,2,0,0,6,4,0,1,1,0,0,9,0
1973,34,0,0,0,0,12,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,5,5,0,8,1,0,0,0,0,2,3,7,0,0,1,0,1,1,0,0,0,2,0,1,0,-,7,1,18,0
1973,35,0,0,1,0,8,0,4,0,0,2,0,0,0,0,4,0,0,1,0,0,0,1,8,0,1,2,0,1,0,20,5,0,4,0,0,2,0,2,0,0,0,0,6,4,0,2,0,1,3,2,0
1973,36,0,0,0,0,0,0,2,0,0,18,0,0,4,5,4,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,7,0,0,1,1,1,2,1,0,0,4,3,5,1,0,0,6,10,0
1973,37,0,0,0,0,13,1,3,1,0,3,0,0,0,4,4,1,0,3,0,0,0,1,14,0,0,1,0,0,0,0,2,1,6,1,0,2,0,1,1,1,2,0,3,7,1,0,1,5,13,11,1
1973,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1973,39,-,-,-,-,18,1,2,-,-,2,-,-,-,1,3,-,-,1,-,-,-,3,8,-,1,1,4,1,-,-,1,3,4,-,-,1,-,2,-,1,-,-,5,2,2,-,1,5,3,8,-
1973,40,1,0,0,0,8,-,0,0,0,3,0,0,1,4,3,0,0,2,0,0,0,3,7,0,3,0,1,0,2,0,1,2,3,0,0,2,0,0,1,1,0,0,5,9,0,0,3,4,2,13,0
1973,41,0,0,0,0,12,4,1,0,0,8,0,0,0,1,7,4,0,2,0,0,0,3,3,0,1,1,0,0,1,0,1,3,8,0,0,2,0,1,0,0,0,0,3,6,0,0,0,11,14,15,0
1973,42,1,0,0,0,19,0,2,0,0,22,0,0,2,11,0,4,0,2,0,1,0,1,10,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,3,0,0,13,8,0,0,3,2,2,14,0
1973,43,8,-,-,-,20,1,1,-,-,7,-,-,-,29,1,4,-,-,-,-,-,-,10,-,1,1,-,-,-,-,3,2,-,-,-,1,-,4,2,-,-,-,3,7,2,-,-,10,1,8,-
1973,44,1,-,-,-,10,2,-,-,-,6,-,-,-,14,11,1,-,1,-,-,-,1,9,-,3,3,-,-,-,2,-,2,-,-,1,3,-,3,-,1,-,-,7,4,-,-,-,-,3,10,-
1973,45,4,5,0,0,23,0,1,-,0,0,0,0,0,5,2,0,0,10,0,0,1,8,12,0,4,0,4,0,0,0,1,0,3,-,0,2,0,6,1,1,0,0,13,4,0,0,2,8,3,6,0
1973,46,0,0,0,0,15,3,3,1,0,21,0,0,2,8,10,2,0,4,0,2,0,5,16,0,3,0,0,0,0,0,0,1,25,0,0,4,1,7,2,0,0,0,1,4,1,0,0,9,2,8,0
1973,47,4,10,0,0,15,0,0,0,0,11,0,0,1,4,1,0,0,0,0,0,0,6,11,0,5,0,4,0,0,0,0,3,4,0,0,1,0,3,3,0,0,0,12,7,0,0,2,8,1,9,0
1973,48,0,0,-,3,13,0,2,0,0,12,0,0,0,2,14,0,0,2,0,0,0,2,15,1,0,0,2,0,0,2,1,0,15,0,0,0,2,6,1,4,1,0,2,4,0,0,2,2,2,6,0
1973,49,2,0,1,0,36,11,1,0,0,26,0,0,0,4,8,1,0,0,1,0,0,4,13,2,5,0,1,0,0,2,6,3,4,0,0,1,0,2,2,2,1,0,16,4,0,1,3,7,0,5,0
1973,50,2,0,0,1,12,2,2,1,1,38,1,0,0,7,10,1,0,1,0,0,0,4,14,0,0,0,0,0,0,1,4,0,5,0,0,8,0,2,1,0,0,0,6,5,0,-,0,16,4,6,0
1973,51,0,0,1,2,14,1,3,0,0,17,0,2,0,48,1,0,0,5,0,2,0,5,15,1,1,0,13,0,0,1,2,0,6,2,0,3,0,5,1,2,0,0,22,-,0,1,0,9,1,9,0
1973,52,1,0,0,0,9,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,2,17,0,1,1,0,0,9,0,0,1,1,0,0,21,2,0,1,0,0,1,8,1,0,0,0,9,1,9,0
1974,1,3,-,-,-,6,2,1,-,-,-,-,1,-,6,5,-,-,3,-,-,-,2,8,-,-,1,40,-,-,1,-,2,5,-,-,21,3,1,3,1,-,-,2,-,-,-,-,4,7,4,-
1974,2,1,-,-,1,9,-,2,1,-,4,2,-,-,3,10,-,-,-,-,-,-,4,29,-,3,1,5,-,1,-,4,5,14,1,-,6,1,3,-,2,-,-,23,2,-,1,-,9,6,5,-
1974,3,0,-,-,0,22,2,4,0,-,4,0,1,-,6,0,2,-,4,-,-,-,9,49,-,0,0,1,1,0,1,4,2,5,0,-,5,1,0,0,1,-,-,5,4,-,2,-,46,10,6,-
1974,4,0,-,-,5,12,1,2,1,-,5,0,0,2,13,17,0,-,1,-,-,-,2,19,1,2,1,1,0,1,0,0,0,3,0,1,5,5,7,1,1,-,-,0,11,-,0,-,6,5,26,-
1974,5,2,-,-,0,29,2,2,0,-,4,0,0,1,15,2,2,-,2,1,1,-,11,41,1,1,1,1,1,0,0,5,0,7,0,0,7,3,2,1,0,-,-,4,7,-,1,2,16,0,4,-
1974,6,0,-,-,0,39,1,3,1,-,15,0,2,1,16,31,1,-,4,0,2,-,12,38,0,0,1,6,0,0,2,16,0,13,0,0,1,0,18,1,1,1,-,14,7,-,0,0,6,1,8,-
1974,7,0,-,-,0,28,2,1,1,-,6,0,2,0,25,119,0,1,3,0,1,-,6,24,0,0,0,1,0,0,0,21,0,10,1,0,11,0,3,1,2,0,-,11,8,-,0,0,32,7,11,-
1974,8,2,-,-,0,23,2,10,0,-,22,0,1,1,18,11,0,0,17,1,6,-,9,29,0,1,0,0,1,0,0,7,0,5,1,4,9,0,8,1,1,0,-,11,0,-,1,2,12,4,9,-
1974,9,8,-,-,0,26,8,9,0,-,4,0,2,0,11,9,0,12,5,1,2,-,24,37,0,0,3,0,0,0,2,0,1,13,0,0,13,1,-,3,0,67,-,9,1,2,0,2,10,1,10,-
1974,10,3,-,-,1,54,5,6,1,0,0,0,0,0,10,17,0,16,5,3,4,-,5,36,0,2,0,1,0,0,0,6,0,8,1,0,13,0,18,53,0,1,-,12,0,0,0,2,5,4,17,-
1974,11,5,-,-,0,78,4,7,2,0,3,0,0,0,12,5,0,0,4,0,11,-,21,24,0,0,6,0,0,21,0,1,14,20,1,1,23,2,11,5,1,16,-,8,25,2,0,1,16,1,13,-
1974,12,1,-,-,0,89,0,32,-,0,3,0,1,0,8,19,1,14,6,1,9,-,7,36,1,0,6,0,0,0,-,10,23,15,15,-,33,1,7,12,3,3,-,10,7,1,1,4,9,2,24,-
1974,13,8,-,-,0,72,14,18,6,0,3,0,1,0,8,52,1,5,24,1,14,-,17,32,0,0,-,4,0,0,1,19,4,10,11,4,28,1,6,6,2,43,21,10,0,1,1,0,14,6,20,-
1974,14,7,-,-,0,80,4,9,2,0,17,0,0,1,8,12,0,6,3,0,4,-,16,32,0,1,0,0,2,0,2,20,3,16,3,0,13,0,5,8,0,41,1,3,7,1,0,4,21,5,19,-
1974,15,2,-,-,0,109,26,7,1,0,15,0,0,4,18,2,0,0,6,1,0,-,11,45,0,0,1,0,0,0,1,17,1,15,8,0,10,1,41,9,0,43,3,10,1,2,1,0,8,6,18,-
1974,16,0,-,-,0,62,1,11,1,0,4,0,0,1,11,7,4,0,1,1,13,-,23,31,2,0,2,0,0,0,1,20,3,23,1,1,11,1,24,14,0,56,0,6,0,0,1,4,11,17,44,-
1974,17,5,-,-,0,59,1,8,0,0,1,0,0,0,12,10,1,0,15,18,11,-,10,138,1,3,1,0,1,0,1,14,1,11,0,1,7,1,12,9,0,38,0,7,2,0,2,1,5,8,8,-
1974,18,0,-,-,1,42,7,8,1,0,1,0,0,0,10,11,0,20,7,9,8,-,11,61,0,0,3,0,0,4,0,17,2,16,1,1,82,2,2,13,0,10,0,9,15,1,-,0,29,2,22,-
1974,19,0,-,-,0,59,3,6,1,2,0,0,0,0,20,13,1,0,2,0,1,-,20,30,0,1,1,2,0,1,0,28,13,23,0,0,50,2,1,17,0,2,0,5,12,3,0,3,20,5,19,-
1974,20,2,-,-,0,42,1,30,6,1,1,0,3,0,31,10,1,2,28,15,12,-,17,76,0,0,1,0,0,0,1,18,4,13,0,1,4,0,7,9,0,67,0,4,7,0,0,4,16,3,14,-
1974,21,1,-,-,0,44,23,28,0,0,2,0,0,0,7,20,0,0,4,0,2,-,16,41,0,0,0,0,0,0,0,9,5,13,2,0,38,2,2,10,0,29,0,17,6,0,1,1,3,4,30,-
1974,22,1,-,-,0,31,4,13,1,0,3,0,0,0,18,12,0,6,4,6,23,-,17,91,1,0,1,0,0,3,1,42,6,22,3,1,17,1,0,1,3,2,0,4,5,0,0,2,4,5,17,-
1974,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1974,24,2,-,-,-,70,-,21,-,-,7,-,-,1,8,4,-,-,2,-,2,1,9,29,1,-,1,-,-,-,-,20,2,15,-,-,14,-,1,2,-,65,-,5,4,-,1,1,4,9,9,-
1974,25,0,-,-,0,29,1,6,1,-,4,0,0,0,4,4,0,0,1,4,1,0,10,18,2,1,1,0,0,1,0,29,3,-,1,12,13,2,2,27,0,1,-,5,5,-,2,3,3,4,12,-
1974,26,1,-,-,0,38,0,15,1,0,3,0,0,0,74,31,0,0,1,0,2,0,8,68,0,0,0,0,0,0,0,4,4,11,2,-,0,1,1,1,0,4,13,5,1,2,1,3,0,2,7,-
1974,27,2,-,-,0,12,2,0,2,0,1,0,0,0,10,1,0,0,0,0,4,0,3,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,2,1,0,20,0,9,3,0,2,3,2,0,2,-
1974,28,0,-,-,0,55,0,1,0,1,3,0,0,0,0,6,0,0,9,-,0,0,3,12,0,0,0,0,0,0,0,2,3,8,0,0,3,0,8,2,0,37,0,7,5,0,0,0,0,4,7,-
1974,29,0,-,-,0,8,3,2,0,0,1,0,0,0,25,5,1,0,0,0,0,1,4,9,1,0,0,2,0,0,1,2,2,10,0,0,1,1,2,1,0,0,0,1,4,0,1,0,2,12,4,-
1974,30,0,-,-,0,3,0,2,0,0,2,0,0,0,7,14,0,0,2,0,1,0,4,21,0,0,0,0,0,0,0,3,7,4,0,0,2,2,1,0,0,1,0,8,0,0,0,0,2,9,12,-
1974,31,0,-,-,0,5,0,1,0,0,2,0,1,0,3,12,0,0,0,0,1,0,3,8,0,0,0,0,0,0,0,1,0,11,0,0,2,1,7,2,0,0,0,11,4,0,0,0,0,9,5,-
1974,32,1,-,-,0,6,0,2,27,0,3,0,0,1,3,8,0,0,2,0,2,0,2,6,0,0,1,0,0,0,0,1,0,6,0,0,2,1,1,1,0,32,0,5,6,0,0,1,2,8,13,-
1974,33,0,-,-,0,3,0,1,-,0,2,0,2,0,0,9,0,0,8,-,4,2,3,10,0,0,1,0,0,0,0,0,0,8,0,0,1,3,2,2,1,0,0,7,3,2,0,1,1,5,8,-
1974,34,1,-,-,0,7,0,9,0,0,14,0,0,1,3,6,0,0,7,0,1,0,2,11,0,0,0,0,0,0,0,3,2,4,0,0,3,3,2,7,0,12,0,6,0,1,0,1,1,18,9,-
1974,35,1,-,-,0,2,0,2,0,0,1,0,0,1,4,14,0,0,1,0,4,0,0,2,1,1,1,0,0,0,0,0,3,5,0,3,1,0,5,2,0,0,0,1,1,0,0,0,3,37,13,-
1974,36,1,-,-,0,0,0,0,0,0,0,0,0,0,8,6,0,1,7,19,1,0,3,3,0,0,1,1,0,0,0,2,3,4,0,0,3,0,6,1,0,0,0,5,3,0,0,0,8,15,7,-
1974,37,1,-,-,0,6,0,1,0,0,0,1,0,0,12,19,0,0,9,3,1,1,1,10,1,3,0,0,0,0,0,3,2,3,1,1,8,1,2,3,0,19,1,16,7,1,1,3,5,7,17,-
1974,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1974,39,-,-,-,-,10,-,4,2,-,1,-,-,-,8,9,-,-,2,2,-,-,-,11,-,-,1,-,-,-,1,3,5,-,-,-,10,-,2,2,-,13,-,7,4,-,1,1,14,5,27,-
1974,40,0,-,-,0,9,0,4,1,0,3,0,0,0,17,12,0,0,0,0,2,0,3,9,0,0,0,0,0,0,0,2,0,4,0,0,2,2,2,5,0,2,0,6,8,0,1,1,10,7,15,-
1974,41,0,-,-,0,3,0,4,0,0,1,0,0,0,3,10,0,0,1,5,0,0,5,10,0,0,0,0,0,0,1,2,0,4,0,0,0,1,0,5,0,1,0,4,5,2,0,0,5,3,12,-
1974,42,0,-,1,0,15,0,13,0,0,3,0,0,0,11,2,0,0,1,0,0,0,1,13,0,0,4,0,0,0,1,0,0,4,1,1,1,0,2,0,0,12,0,3,2,2,0,2,2,1,10,-
1974,43,0,-,0,0,17,0,28,0,0,0,0,0,0,26,7,0,0,3,0,1,0,4,21,0,0,0,2,0,0,0,2,0,4,0,1,1,0,0,0,0,0,0,4,4,0,3,1,6,0,10,-
1974,44,0,-,0,0,14,2,11,0,0,11,0,0,0,4,0,0,2,2,7,0,0,1,9,0,0,0,0,0,0,1,2,0,5,0,1,1,4,3,0,0,0,0,3,5,0,12,0,6,6,8,-
1974,45,0,-,0,0,0,0,47,0,0,0,0,0,0,5,7,0,0,0,5,1,0,7,21,0,0,0,0,0,0,2,0,0,3,0,0,0,3,2,1,0,0,0,2,21,0,1,1,8,4,0,-
1974,46,1,-,0,0,30,0,6,0,0,2,0,0,0,8,4,0,0,1,12,0,0,3,15,0,0,2,0,0,0,0,2,1,1,0,0,0,0,2,0,1,26,0,16,10,2,2,2,7,3,7,-
1974,47,0,-,1,0,15,5,20,0,0,1,0,0,2,5,2,0,2,1,20,0,0,3,12,0,0,1,0,0,0,0,3,0,12,0,0,1,1,1,0,0,0,0,4,8,0,0,1,4,0,9,-
1974,48,0,-,0,0,11,0,3,0,0,0,0,0,0,2,5,0,3,5,0,3,0,1,24,2,0,2,0,0,0,1,1,0,1,1,0,4,0,0,1,0,9,0,3,4,2,0,1,7,3,9,-
1974,49,1,-,0,0,24,1,5,1,0,6,0,0,5,11,2,0,0,0,0,1,0,2,16,0,0,1,0,0,3,0,5,0,3,0,0,10,0,0,2,0,0,0,6,6,1,2,1,5,3,6,-
1974,50,2,-,0,0,7,0,2,0,0,0,0,0,0,4,4,0,14,0,24,2,0,3,13,0,0,0,1,0,0,0,4,3,3,1,1,2,0,5,3,0,13,0,13,1,0,0,7,12,2,8,-
1974,51,0,-,0,0,12,1,1,0,0,7,0,0,1,3,2,0,11,1,1,1,0,0,8,1,0,2,0,0,0,0,1,0,3,0,0,5,0,1,1,0,0,0,3,1,0,0,4,4,1,5,1
1974,52,0,-,0,0,4,2,1,0,0,1,0,0,0,2,6,0,4,0,23,1,0,9,6,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,5,7,0,0,0,13,2,6,1
1975,1,-,-,-,-,23,-,-,1,-,-,-,1,-,4,-,-,-,-,-,-,-,3,15,-,-,4,-,-,-,-,-,1,-,-,-,1,-,2,1,-,12,-,1,3,-,-,2,1,-,1,-
1975,2,1,-,-,-,10,-,1,-,-,5,-,1,-,-,3,-,1,7,2,1,-,4,2,-,-,1,1,-,-,1,3,-,-,-,-,-,3,3,2,-,-,-,10,2,-,-,-,4,1,6,-
1975,3,0,-,-,-,10,2,4,0,-,0,-,0,-,4,0,-,4,5,22,2,-,7,14,2,1,1,0,-,-,4,3,0,5,-,-,0,39,0,1,-,0,-,18,2,-,-,3,14,2,5,-
1975,4,0,-,1,-,31,0,0,1,-,1,-,-,1,7,16,1,1,4,0,0,-,11,24,0,0,2,0,-,-,0,5,1,4,-,2,3,0,6,2,-,53,-,10,3,-,-,2,11,7,15,-
1975,5,0,-,0,-,14,1,1,0,-,0,-,-,2,6,11,0,0,2,0,0,-,11,49,1,0,2,0,-,3,26,7,3,8,-,0,7,2,0,0,-,0,1,4,4,-,-,2,16,5,16,-
1975,6,1,-,0,-,33,4,6,0,-,8,-,0,0,6,8,1,36,3,1,1,-,27,35,0,0,0,0,-,0,39,3,0,7,-,15,2,0,7,4,-,25,0,10,9,1,1,1,17,7,15,-
1975,7,1,-,0,-,26,1,6,1,-,2,-,1,1,3,10,0,9,5,6,1,-,21,71,0,0,6,0,1,0,54,35,0,10,-,0,15,0,5,9,1,2,0,18,3,1,0,0,5,0,26,-
1975,8,1,-,0,-,28,0,3,0,-,1,-,0,0,5,10,0,3,2,4,1,-,23,42,0,0,1,51,3,0,3,6,0,2,1,0,3,2,5,6,1,5,0,8,5,0,0,3,18,3,20,-
1975,9,0,-,0,-,17,4,2,0,-,1,-,0,0,16,32,1,20,6,28,2,-,11,64,0,1,2,0,0,0,17,9,0,14,0,0,3,8,33,17,2,8,1,16,11,0,0,1,6,2,24,-
1975,10,0,-,0,-,38,0,9,2,-,0,-,0,1,3,19,0,26,13,8,2,-,66,43,0,0,0,57,0,0,5,24,0,8,0,2,15,1,1,6,0,6,0,29,21,2,12,4,13,6,15,-
1975,11,1,-,0,-,69,1,10,1,-,10,-,2,0,35,18,-,12,0,9,0,-,43,52,0,1,68,31,1,0,5,15,0,11,0,2,10,0,0,13,2,0,0,11,5,0,0,1,8,2,26,-
1975,12,0,-,0,-,54,0,9,0,-,0,-,0,1,11,18,6,8,3,13,0,-,63,121,2,1,0,4,0,0,5,24,0,8,2,1,5,1,2,35,4,3,0,42,7,0,1,1,12,7,26,-
1975,13,0,-,0,-,46,25,6,0,-,1,-,0,1,13,23,0,59,3,3,0,-,52,36,7,0,6,6,0,0,0,26,3,27,2,1,1,0,0,8,2,44,0,20,39,1,0,2,11,14,20,-
1975,14,6,-,1,-,47,3,20,0,-,2,-,0,0,8,16,0,19,12,22,2,1,81,122,0,1,12,21,0,0,13,133,0,9,0,0,11,5,1,19,0,16,0,9,17,2,10,1,5,12,14,-
1975,15,0,-,0,-,235,6,10,0,-,3,-,0,0,14,13,1,43,64,24,0,0,43,37,0,0,8,20,0,0,2,113,1,12,0,2,0,3,0,2,1,27,0,50,31,0,0,0,15,4,26,-
1975,16,1,-,0,-,67,2,16,2,-,6,-,1,1,10,17,0,4,12,28,0,0,116,37,4,1,176,13,1,0,4,78,0,11,1,0,4,1,6,7,0,17,0,141,0,0,0,0,10,8,40,-
1975,17,1,-,0,-,33,16,31,1,-,10,-,1,15,0,44,0,80,8,4,1,0,80,38,2,0,14,2,0,0,4,29,0,7,5,2,61,1,17,10,0,0,1,47,23,2,0,2,4,53,35,-
1975,18,2,-,0,-,69,7,7,3,-,7,-,1,0,11,78,0,22,8,0,3,0,116,50,1,1,14,2,1,0,2,63,0,18,8,0,37,1,4,12,0,7,1,30,22,0,0,0,15,3,78,-
1975,19,3,-,0,-,43,15,11,0,-,66,-,0,8,10,129,0,89,2,23,3,0,57,126,0,0,314,8,0,0,1,115,3,31,2,10,206,6,1,26,1,63,0,9,26,0,8,163,6,13,117,-
